,fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,month
429561,0,0.1,0.5732430244811857,32,4,40,0.0280231835508943,7.968458523710793,AA,1223,5170.370242511635,5658.709925466303,3151.0335892041503,13,5,CA,45,0,BC,0,1,1,0,490.0,0,INTERNET,19.00486096076744,windows,0,1,3
36538,0,0.8,0.0114272849548059,-1,35,50,0.0019023101319628,-1.4970255486377353,AB,2622,14097.830300429006,5669.695912725164,6708.861958781197,26,3,CB,154,0,BC,1,1,30,0,200.0,0,INTERNET,3.7066147167696712,other,0,1,0
494431,0,0.1,0.8069688592682742,-1,39,30,0.0012466311135384,-0.7787835434856907,AB,909,10807.309532357282,4169.722887474751,3126.047197028994,4,8,CA,267,1,BD,0,1,1,0,1500.0,0,INTERNET,3.5024216437261164,other,1,1,3
493813,0,0.6000000000000001,0.5234560008492684,29,16,40,0.0155072910533559,30.37719038005844,AA,968,3924.906546574133,3064.335445051947,3686.575154946732,1496,4,CA,244,1,BC,0,1,29,1,200.0,0,INTERNET,8.576234944140657,linux,1,1,3
822374,0,0.9,0.1246194241108954,-1,25,50,0.0013136392046255,-0.502604103837373,AB,1351,486.5759965449204,4288.466388703995,4232.61207816127,10,4,CA,268,0,BB,1,1,1,1,1500.0,0,INTERNET,2.8377194051534915,linux,1,1,6
285048,0,0.6000000000000001,0.4043706222989392,-1,86,30,0.0143012122880192,0.4400393690586845,AA,2009,3102.248405482842,6531.232480105447,5147.5517744223525,5,12,CA,112,1,BC,1,1,28,1,200.0,0,INTERNET,5.985930796713071,linux,0,1,2
782471,0,0.8,0.2329929710998861,110,6,40,5.9495185046081085,-1.2243983596813404,AD,1048,7659.975377078423,4922.9158052392,4270.279122008813,1661,6,CB,288,1,BC,1,1,2,0,1500.0,0,INTERNET,3.9329646423649103,other,1,1,5
518643,0,0.7000000000000001,0.4548651296299743,32,19,20,0.0114674477897117,26.349788926054195,AA,1621,6132.843708607044,5518.003033186405,4962.678737274162,21,12,CA,170,0,BC,0,1,26,0,1000.0,0,INTERNET,9.47203993633346,other,1,1,3
801609,0,0.4,0.5021310547774823,11,4,20,0.0111073573385289,-1.099695209013306,AC,1284,1891.391527347928,3613.975576326335,4305.577057319977,4,8,CA,126,0,BC,0,1,-1,0,200.0,0,INTERNET,7.883716449845594,linux,1,1,6
138726,0,0.7000000000000001,0.2372986897462833,-1,60,40,0.0158643047894922,-1.0416648588455015,AB,1210,10562.515845697655,7066.097885515185,5435.338143471532,11,8,CB,121,1,BC,0,1,27,0,200.0,0,INTERNET,23.67800599168169,macintosh,1,1,1
118052,0,0.8,0.276987461367194,-1,172,50,0.0283210380225697,33.29092527198373,AA,6178,8355.770949221309,5003.7737880791055,5940.935515637738,26,4,CF,78,0,BC,1,1,1,0,200.0,0,INTERNET,10.6176899373333,linux,1,1,0
112916,0,0.6000000000000001,0.0615904236050951,26,10,60,0.0133085812353269,-1.3829486243794085,AB,1805,7787.347070109759,3997.332290691863,4604.965639080069,11,8,CD,60,1,BC,0,1,6,1,200.0,0,INTERNET,15.357171095924238,windows,0,1,0
683434,0,0.8,0.194810813821991,60,16,30,0.0008113808325976,-1.0943828914480591,AB,1674,525.345454934076,5074.734654594987,4345.735583762503,33,3,CA,209,0,BC,0,1,31,0,1500.0,0,INTERNET,5.951019323520512,other,1,1,5
24938,0,0.9,0.1124541899784316,78,5,20,0.0150746663881071,-0.9703419034385788,AD,1499,6234.231281735319,6864.911294560472,5941.271556356624,1,12,CA,155,1,BA,0,1,30,0,500.0,0,INTERNET,4.5622249455094765,other,1,1,0
919593,0,0.1,0.8312520301443618,29,9,40,0.0179337980220323,-0.6160303069588227,AC,975,3872.1534645938536,3388.9221325269605,3008.6121658958955,14,7,CB,116,0,BC,1,1,28,0,200.0,0,INTERNET,50.704115741863134,linux,0,1,7
364543,0,0.4,0.6202535147010869,-1,61,60,0.0226232705595775,-0.9782192230204516,AB,1033,9209.127027681909,6915.728724959952,5427.463783007957,10,2,CC,103,1,BB,1,1,21,0,1500.0,0,INTERNET,1.4308317159210713,linux,0,1,2
374486,0,0.7000000000000001,0.1100476067781898,-1,137,30,0.0186967079666913,42.359484188373344,AA,926,4795.296377926902,3558.2067079197886,5166.185609928217,586,4,CB,142,1,BC,0,1,3,0,200.0,0,INTERNET,22.56562896623308,linux,1,1,2
236045,0,0.8,0.3815066586832591,-1,236,30,0.0034895814424327,-0.8139552181628571,AB,881,8547.005315023765,5041.316150811696,5585.4614277071005,390,7,CA,39,0,BE,0,1,25,0,1500.0,0,INTERNET,3.18410938027144,windows,1,1,1
895702,0,0.4,0.5719562540840981,-1,131,20,0.0094718512846542,-1.004126828708037,AC,2759,5429.719886693074,2644.8324519279417,3610.097490864957,1,11,CA,139,1,BE,0,1,-1,0,1000.0,0,INTERNET,8.124159424740983,other,1,1,6
912273,0,0.1,0.058694180941719,-1,120,30,0.0293419221469587,4.345216712191174,AA,753,1231.826211620232,2877.1263331441774,3076.6866429204088,14,3,CA,82,0,BB,1,1,15,1,200.0,0,INTERNET,2.4639587941681027,linux,0,1,7
795196,0,0.4,0.20513620198394,-1,135,40,0.0077011783321784,-1.4207979401085962,AB,690,3817.095863367261,2754.214703766426,4195.595806598247,15,9,CA,165,0,BC,0,1,1,0,500.0,0,INTERNET,9.278762209473648,windows,1,1,6
824537,0,0.5,0.7628890881994841,-1,165,60,0.0023102828806263,97.45077338183953,AA,637,5352.142329253329,2739.5820000650133,4304.795605573801,1,15,CA,309,0,BA,0,1,1,1,1500.0,0,INTERNET,7.3499685592037505,windows,0,1,6
660383,0,0.8,0.7377549762863902,-1,56,30,0.0402213449951584,50.27420075016783,AA,3189,2655.084912144533,3914.821296390263,4238.822114397748,1752,18,CF,149,0,BC,1,1,25,1,1000.0,0,INTERNET,6.627833384103857,linux,1,1,4
816735,0,0.9,0.3025458778200503,26,8,20,0.0155868264816275,-1.69143620934574,AC,2475,10198.523623540535,5735.918956604461,4405.08534848176,0,11,CA,92,0,BC,1,1,-1,1,200.0,0,INTERNET,2.106005906046499,linux,1,1,6
54392,0,0.5,0.9949979900821708,-1,193,30,6.4197592108887855,99.48267377448045,AA,980,9302.026295195776,3316.130881507041,6685.460858683966,25,5,CA,138,0,BA,0,1,25,0,510.0,0,INTERNET,5.618643468667127,other,1,1,0
672060,0,0.1,0.0805200641451654,-1,99,30,0.0071955160409555,-0.3470770903480804,AB,2296,3163.578450355781,4802.482177099766,6710.273275381556,1842,10,CA,32,0,BA,0,1,3,0,990.0,0,INTERNET,13.45960497161514,macintosh,0,1,4
600469,0,0.9,0.9881887512322306,55,7,50,1.8663256276105515,-1.2371582225692992,AB,1403,4305.671441596727,5715.927457155326,3843.096235479697,27,7,CA,53,1,BB,1,1,1,0,200.0,0,INTERNET,3.409436100545653,macintosh,1,1,4
216925,0,0.1,0.7525039246746021,-1,91,30,0.010871384773531,-1.040049225774839,AB,3664,1373.4949006974075,4859.227678946124,5321.8935078033455,16,15,CA,106,1,BB,1,1,1,1,1000.0,0,INTERNET,4.674321989569854,other,1,1,1
524241,0,0.9,0.0436639420322387,-1,327,50,0.0120854277523829,-0.7761257485990862,AC,2905,2743.377733658907,5872.186864424858,4990.690905145671,1,3,CA,141,0,BA,0,1,31,0,200.0,0,INTERNET,13.842479909343188,windows,0,1,3
272670,0,0.9,0.0809073196332667,11,12,20,0.6282256222440976,-1.194921794870078,AC,1139,13528.473802205288,6403.39555958662,5637.32920849065,1,22,CA,9,0,BB,0,1,-1,0,200.0,0,INTERNET,5.09258027363529,other,0,1,2
965761,0,0.9,0.4147587433722125,-1,70,40,0.0165447891156421,48.761161658023575,AA,695,2728.3745666300783,2285.865678125733,3086.22740771389,2,3,CA,73,0,BE,0,1,30,1,200.0,0,INTERNET,4.28518631805441,macintosh,1,1,7
979241,0,0.9,0.0680464090703553,102,13,30,0.0010646981563344,49.485377110802965,AA,381,3825.5414913090144,2535.418896199261,3819.418906437459,1254,8,CA,137,0,BC,1,1,15,0,500.0,0,INTERNET,3.457777639956997,linux,1,1,7
793337,0,0.1,0.8823124974817715,-1,243,20,0.0330071482727709,-1.169400567464479,AC,950,2128.467814152422,2464.519294428593,4437.222450876392,1,3,CA,169,0,BB,0,1,10,0,200.0,0,INTERNET,3.668130956921905,linux,0,1,5
305999,0,0.6000000000000001,0.0655534807149169,-1,16,40,0.0307421945001424,-1.284719451531268,AB,1120,7828.739024951767,4583.996763843024,5138.628806772863,9,4,CB,71,0,BC,1,1,21,0,200.0,0,INTERNET,3.255519592686922,windows,0,1,2
559441,0,0.8,0.91017432002122,-1,233,50,0.0110528470988272,-0.7037205944549949,AD,1483,2823.5094051619303,3561.6549076569645,5641.083813141375,12,6,CA,172,1,BC,1,1,6,0,200.0,1,INTERNET,8.293091590683607,linux,1,1,4
108668,0,0.6000000000000001,0.8436975598887122,-1,126,50,0.0004159265200669,-1.1712472021683178,AC,3922,11506.813799788111,5994.726740267143,6338.055972493748,1,9,CB,46,1,BC,0,1,-1,0,200.0,0,INTERNET,18.247562487411155,other,1,1,0
66158,0,0.6000000000000001,0.7351350849280539,-1,105,40,0.0093128927936896,-0.5565058856858541,AD,4426,8035.366340308299,4899.33278768607,6304.511607979733,38,17,CA,134,1,BA,1,1,30,0,500.0,0,INTERNET,2.6885231202959248,other,0,1,0
720280,0,0.8,0.7202716928913588,-1,109,30,0.0186357831883941,-1.0226604535187866,AC,926,4456.816727637801,2966.8095251573964,4238.794590070716,2,10,CB,202,0,BB,0,1,-1,1,500.0,0,INTERNET,6.330306419822942,other,0,1,5
933422,0,0.9,0.4795636710234787,-1,46,40,0.0204293534466874,-0.767923780041945,AC,948,4135.655869008285,2053.4412316267367,3176.3995633464788,2,11,CA,188,0,BA,0,1,-1,0,1500.0,0,INTERNET,5.643661820016584,other,0,1,7
238184,0,0.9,0.4864116232139534,-1,35,40,0.0454172780842946,51.377540429978005,AA,1485,10263.20213082717,6539.460084374256,5477.090956697905,8,5,CA,72,1,BB,0,1,15,0,1500.0,0,INTERNET,4.422994066981383,macintosh,1,1,1
892770,0,0.6000000000000001,0.2409180604514324,-1,58,50,0.0134687838315087,94.61475510365472,AA,3071,5184.905953366373,4382.202834562862,4262.528036986017,4,4,CA,184,0,BC,1,1,28,1,1500.0,0,INTERNET,6.01458786623256,linux,0,1,6
628576,0,0.7000000000000001,0.1220323951340176,-1,50,20,0.0018502763912413,18.697383010324856,AA,482,9629.1348693305,4900.271423041184,4845.052931930197,1869,7,CA,59,1,BC,1,1,1,1,200.0,0,INTERNET,1.8732573381080604,other,0,1,4
846786,0,0.9,0.2813284833323739,117,100,40,0.0052417049801326,-1.6465153384361648,AC,2077,3739.433725479152,3266.64058504767,4006.761542611322,1,9,CB,132,0,BC,0,1,-1,0,200.0,0,INTERNET,3.022962904420064,linux,1,1,6
309147,0,0.9,0.5768252732442071,-1,29,40,0.0187008792356457,50.35900344201793,AA,495,4339.957451333148,4270.707624533872,5582.636724129224,15,15,CA,92,1,BC,0,1,11,1,500.0,0,INTERNET,8.03399707578884,other,0,1,2
158117,0,0.9,0.6648061969533116,-1,176,20,0.0123703060207143,-0.49820580808807,AA,1245,6858.117839759749,4325.67195005642,5621.523635505697,860,15,CA,122,1,BB,0,1,15,1,200.0,0,INTERNET,2.6789599287899843,linux,0,1,1
417531,0,0.9,0.0243075564588795,-1,172,40,0.0246545475819039,36.05278567071034,AA,1636,4355.731933915968,4002.27005013738,4942.3394794552505,5,6,CA,104,0,BA,1,1,1,1,510.0,0,INTERNET,1.2949159273216249,windows,1,1,3
786745,0,0.4,0.219814539385495,-1,113,30,0.0020186454993987,33.910487512532804,AA,931,8591.775223040882,5154.3257930522805,4250.817446345438,2,4,CD,103,0,BE,0,1,28,0,200.0,0,INTERNET,2.9332127365797844,other,1,1,5
828626,0,0.7000000000000001,0.1623050862296519,-1,190,60,1.24543553381422,15.706715583758305,AA,963,5058.099721298308,4350.100549746426,4374.43357920515,1,1,CC,129,0,BA,0,1,30,1,500.0,0,INTERNET,3.0463455545291787,linux,0,1,6
975225,0,0.8,0.3290879762768093,24,23,30,0.0028414303114736,101.49343719358724,AA,1350,3820.533042509247,2460.012021437149,3131.20789641202,2,7,CA,104,0,BC,1,1,20,1,200.0,0,INTERNET,39.687632645994746,linux,0,1,7
553914,0,0.6000000000000001,0.3874881760942685,23,9,20,0.0122171458663962,-0.9609795169265346,AB,1735,2704.647203884342,2759.382847094545,4737.410521416512,2,23,CA,81,0,BC,0,1,-1,0,200.0,0,INTERNET,4.138851670117839,other,0,1,4
551000,0,0.8,0.1682201140464514,-1,158,30,0.0009085005644584,-0.6460527253654779,AB,899,6040.468374406673,5385.718448378876,4336.937819695033,9,8,CA,66,0,BE,0,1,1,0,200.0,0,INTERNET,3.9341451815464783,other,1,1,4
420582,0,0.2,0.169467058177121,53,180,30,0.0005890430360195,-0.8719749840826457,AB,1148,3586.2624132011224,7958.408563976189,5197.5466847589205,2,15,CA,151,0,BA,1,1,28,0,1000.0,0,INTERNET,5.071367309144189,linux,0,1,3
334317,0,0.5,0.0849058085912952,-1,94,50,0.0259903592788046,16.411690325448287,AA,1069,6712.143157123179,2118.101639796084,5348.427892832865,2,4,CA,178,1,BB,0,1,28,1,1000.0,0,INTERNET,31.509676808123693,linux,0,1,2
460971,0,0.3,0.0773613131916866,-1,42,50,0.018477286285525,-1.517380654454386,AB,768,6664.317024781983,4572.2878545443045,4940.323678531,17,5,CC,83,1,BB,1,1,30,0,200.0,0,INTERNET,8.682853037309908,windows,0,1,3
598341,0,0.3,0.7519514081573689,-1,58,30,0.0070786617103267,-0.8191883191593122,AB,364,4227.461337013356,3045.846337564033,4165.082641035356,13,13,CA,161,1,BC,0,1,20,0,200.0,0,INTERNET,3.5851971758605647,linux,1,1,4
911645,0,0.9,0.4824956352251504,62,4,30,0.0144001101647393,26.46133353302104,AA,209,2290.271955106847,2233.005891029085,3087.719355612729,750,7,CA,212,0,BC,1,1,6,0,1000.0,0,INTERNET,2.690696258994497,linux,1,1,7
549392,0,0.4,0.1982691393368128,-1,376,30,0.0008939726550961,-0.6443308267809227,AC,3935,4368.936317570207,4160.883666785375,3112.416528431118,1,13,CA,74,1,BA,1,1,-1,1,200.0,0,INTERNET,4.055496676534759,other,0,1,4
657763,0,0.9,0.8774669835598026,-1,251,30,0.0169434902691414,-1.0629113611771497,AB,2562,9294.589936830114,5523.575185687359,4300.42924740006,2,7,CA,212,0,BA,0,1,1,1,1000.0,0,INTERNET,2.5636202240346866,other,0,1,4
379066,0,0.3,0.5262884245193992,33,30,30,0.0095633112067912,52.179453114692,AA,2793,3876.120415920987,5406.676831729174,5539.422791316512,590,20,CA,11,1,BB,0,1,6,0,200.0,0,INTERNET,2.822609737530186,linux,1,1,2
39647,0,0.8,0.7635185825735442,-1,36,50,0.002023847055617,26.14569517422744,AA,1369,8357.465148123903,4795.181080436995,6772.334587053971,4,9,CE,83,0,BA,1,1,6,0,1500.0,0,INTERNET,5.551191453435012,linux,0,1,0
185224,0,0.1,0.6990273949945671,-1,64,20,0.0127696411606426,-1.5910060508075168,AD,1107,10000.330662675113,4920.498457836759,5311.248743578051,8,22,CA,112,1,BB,0,1,1,0,200.0,0,INTERNET,9.74395350042728,linux,1,1,1
916309,0,0.8,0.4941311737362466,-1,9,40,0.019878329838434,-0.9851041516858328,AB,1350,962.2377441746534,2964.4113533650634,3066.0886623775787,30,11,CF,194,1,BB,0,1,1,0,500.0,1,INTERNET,3.1645311961991966,windows,1,1,7
289970,0,0.3,0.1105178135949649,104,128,40,0.0255322720884542,-1.3093477695859963,AB,704,9909.417951869034,5571.208866408905,5604.678539517719,16,5,CA,126,1,BB,1,1,28,0,200.0,0,INTERNET,5.96609096121659,other,1,1,2
96259,0,0.6000000000000001,0.4981194357141683,-1,34,30,0.0080666249331631,9.02770348019241,AA,2004,5870.90654034721,3766.915119565466,6688.059047357111,15,15,CA,101,1,BC,1,1,1,1,200.0,0,INTERNET,0.5768208915511267,linux,1,1,0
463571,0,0.2,0.1185413006669966,102,9,40,0.0458272976547984,99.73423470306729,AB,3396,6732.594593323482,4125.541145116086,4684.386540904101,2,4,CA,184,1,BC,1,1,3,0,1500.0,0,INTERNET,1.5306535950088187,linux,0,1,3
259214,0,0.9,0.1593544299239827,-1,78,40,0.0040423833168635,-0.7099339122414852,AB,3457,3996.1072430472,4076.966144645248,5405.511668250478,2,12,CE,92,1,BC,1,0,15,0,200.0,0,INTERNET,2.6807935606079787,linux,0,1,1
251132,0,0.8,0.0851652139895334,-1,289,30,0.0178359682347313,45.0550332579109,AA,1215,4787.6537143260575,5995.732268046547,5612.316477194342,17,17,CA,41,1,BE,0,1,10,0,200.0,0,INTERNET,2.377750934488644,linux,0,1,1
941972,0,0.5,0.4259480997799582,13,3,40,0.0158347178817927,16.637303932623052,AA,2452,2414.0609904332377,4711.051353564244,3190.958537152918,2,4,CA,111,1,BC,0,1,11,0,500.0,0,INTERNET,7.457416499426168,linux,1,1,7
427228,0,0.7000000000000001,0.8748874796836306,-1,34,30,0.0044739132159732,-1.1442076254433395,AC,1037,4967.139795541739,5880.299258277756,4967.196246581841,1,10,CA,273,0,BB,1,1,-1,1,1500.0,0,INTERNET,2.9069194158057323,other,0,1,3
915541,0,0.9,0.4774126627753877,49,76,30,0.005656795764835,-0.6242076218943284,AB,1040,886.4616114786694,2765.78983761636,5300.811104332656,16,14,CB,199,0,BC,0,0,20,0,200.0,0,INTERNET,5.421572017458539,windows,1,1,7
966185,0,0.8,0.4276099004762931,88,5,30,0.0218745908363366,-1.1113718365913683,AC,1211,8108.177816124905,5567.362994644518,5485.673125281124,1,22,CA,109,1,BD,1,1,-1,0,200.0,0,INTERNET,9.10746989339894,linux,1,1,7
750831,0,0.1,0.2707915865846807,-1,141,20,0.0177768122038124,-1.1527112086488076,AD,1988,4283.536342395035,5457.730952866647,4318.2419393861055,35,8,CA,84,0,BE,0,1,20,1,200.0,0,INTERNET,2.4700331963373547,other,1,1,5
849204,0,0.3,0.2398664471236326,-1,132,50,0.0201606115726799,-1.5053675273533824,AB,965,2691.7726075175187,3035.870389393921,3886.392723273043,13,4,CA,149,1,BB,1,1,25,0,200.0,0,INTERNET,1.550130030060064,linux,0,1,6
650930,0,0.5,0.5624608308889363,-1,56,20,0.0076090763397578,-0.7138349444424004,AD,1342,4396.045912776916,4470.444038651439,5046.584917673763,16,14,CA,65,1,BB,0,1,31,0,200.0,0,INTERNET,6.090627287012472,windows,0,1,4
443431,0,0.4,0.5835143245986391,-1,100,40,0.0152441421860891,-0.8223104313908461,AC,1726,4958.487164672833,3421.9069314567028,4948.683131344203,0,15,CA,56,1,BB,1,0,-1,0,200.0,0,INTERNET,0.896539413377722,linux,1,1,3
651898,0,0.7000000000000001,0.7044932019191739,63,7,20,7.965228493888071,50.20799905750768,AA,920,4093.226017724461,4670.30703949069,4420.007422087539,9,11,CB,167,0,BC,0,1,1,0,500.0,0,INTERNET,8.201190995962063,linux,1,1,4
707869,0,0.8,0.8810081178855719,-1,100,30,0.0307065188331863,-1.2071562666686015,AB,1051,9630.724482876603,4722.543252095928,4399.538064658744,15,7,CA,111,0,BE,1,1,1,0,200.0,0,INTERNET,1.4220255295865103,windows,1,1,5
621024,0,0.9,0.5578483275341218,-1,297,40,0.0151460866470144,-0.7117362264573386,AB,2796,7281.203036204561,6242.317465062565,4801.161074670175,10,7,CA,166,0,BA,0,1,1,0,2000.0,0,INTERNET,17.54107350429868,macintosh,0,1,4
598840,0,0.7000000000000001,0.4606710572122623,-1,152,40,0.026160218847647,-0.5387795283070445,AB,222,721.3692958400819,2559.297446511228,4893.880795038847,13,5,CA,203,0,BA,0,1,31,0,500.0,0,INTERNET,6.3406147881201615,windows,0,1,4
563587,0,0.1,0.9365095305687569,-1,185,20,0.016628921023618,25.25848438612796,AD,4686,7810.696069181778,5548.895748918935,4795.559751667916,417,6,CA,-3,1,BB,0,1,1,0,500.0,0,INTERNET,16.031078090305062,linux,0,1,4
215676,0,0.2,0.8153647169258121,-1,46,20,0.0228414602613085,-1.2529353301473078,AB,1426,6248.877060021922,4529.980394213696,5164.812887370833,14,8,CA,100,1,BC,1,1,10,0,200.0,0,INTERNET,18.666736654815203,windows,0,1,1
266884,0,0.8,0.988974638089776,-1,70,40,0.0112980942701649,14.53168076912755,AA,3029,8939.847752149206,4819.07861771242,5141.556689353743,11,13,CB,201,1,BC,1,0,15,0,200.0,0,INTERNET,3.974998301395592,linux,1,1,2
840428,0,0.8,0.187917028679165,-1,187,50,0.0315269362985875,-1.5246445078835311,AB,935,936.198901751329,2914.5410615937926,4180.930296790405,10,3,CA,228,0,BB,1,1,28,0,1000.0,0,INTERNET,0.6950551453516233,other,1,1,6
81266,0,0.9,0.2711548821131596,-1,128,30,0.019017703280438,25.5544522850671,AA,3831,4804.025037820682,4664.56198065883,4223.269249733407,1209,22,CB,66,0,BC,1,1,15,1,200.0,0,INTERNET,6.472888452946254,windows,0,1,0
378415,0,0.4,0.8918844717198504,-1,81,30,0.0187791865141777,-0.5327530177354014,AC,1231,5155.446185232073,5057.547571321208,5108.550227022927,13,6,CB,19,1,BC,1,1,31,0,200.0,0,INTERNET,5.301033354613352,other,0,1,2
415323,0,0.9,0.2533643509184775,31,5,20,0.0133792403790572,-0.9885203410010333,AB,1715,445.667745054332,5415.650770794515,4912.115104384213,14,18,CA,51,1,BC,0,1,22,0,200.0,0,INTERNET,55.38355151169568,windows,1,1,3
952762,0,0.1,0.3289118832742069,-1,58,20,0.0107388976727174,-1.8425575758240056,AB,393,1191.1527143952694,1747.763413411697,3095.435066309288,14,10,CA,204,1,BA,1,1,5,0,1000.0,0,INTERNET,13.435625421525993,windows,0,1,7
601166,0,0.3,0.5657019131476058,-1,195,40,0.0162228576915371,-1.342708153887796,AB,1322,6150.489038736482,4510.817099352647,4676.187638179682,645,13,CA,91,0,BC,0,1,28,0,200.0,0,INTERNET,29.681825162511764,windows,1,1,4
352197,0,0.2,0.8520408765636462,-1,78,40,0.0218427550002978,-0.9350704152123636,AB,827,9139.210577634178,5310.613284921418,5526.0046800584205,39,9,CF,116,0,BB,0,1,1,0,200.0,0,INTERNET,5.424936883319692,windows,1,1,2
772479,0,0.3,0.5998062510957255,-1,240,30,0.0203996155831389,-0.9375589125585784,AB,673,1421.9492412878797,2307.7894766319228,4104.509111139674,13,10,CE,75,1,BB,1,0,1,0,200.0,0,INTERNET,11.175473981039849,other,0,1,5
819740,0,0.3,0.5506564153483262,84,4,20,0.0035915408769721,-1.060189595745497,AC,1283,4519.881099903324,3919.610504804949,4293.384664162172,0,9,CA,116,0,BD,0,1,-1,1,200.0,0,INTERNET,2.01475500972007,linux,1,1,6
610665,0,0.8,0.7351082487192796,-1,124,40,0.0220299512036353,-0.8961056127537039,AB,1112,4084.904617216087,3737.588370735545,4925.921337661833,10,7,CB,175,1,BB,1,1,31,0,500.0,0,INTERNET,4.48385258602952,windows,0,1,4
331419,0,0.1,0.8841132363401872,-1,110,50,0.022653966572123,-0.4594240027390956,AC,1036,8103.887146869843,4151.419587768829,5398.495946207757,0,11,CA,224,0,BA,1,1,-1,1,1500.0,0,INTERNET,4.900459066634181,windows,0,1,2
374460,0,0.7000000000000001,0.8707076549807212,11,11,20,0.0059644733323823,-0.7078903511317369,AC,842,5559.981643842769,4736.106749420315,5586.954436730555,0,8,CA,180,1,BD,0,1,-1,0,500.0,0,INTERNET,3.3560179111578265,linux,1,1,2
440590,0,0.7000000000000001,0.5984202692379804,-1,105,30,0.0257822372095461,-0.6129802057148477,AB,791,5192.965094264921,4546.123822719517,5209.811374188371,32,7,CB,84,1,BC,0,1,1,0,200.0,0,INTERNET,2.963539807939838,windows,1,1,3
373300,0,0.6000000000000001,0.0289450305862885,-1,314,20,0.0141421010122034,-1.4251361258458748,AB,1058,9821.192442998285,7082.002909917524,5232.095536482564,2,13,CB,181,1,BE,1,1,11,0,200.0,0,INTERNET,4.591655965484963,windows,1,1,2
294838,0,0.7000000000000001,0.6961106018268494,-1,61,20,0.0200473001832745,-0.3491756962712257,AA,4215,2387.518468153536,4145.819642793621,5561.337561460641,19,13,CA,143,0,BA,0,1,19,0,200.0,0,INTERNET,4.106883326547475,linux,1,1,2
89609,0,0.7000000000000001,0.0602833629612794,-1,132,20,0.0100969143206932,42.29356760292428,AA,1016,3304.695385624871,5272.601133919434,6008.179547121183,1788,18,CB,45,0,BE,0,1,18,0,200.0,0,INTERNET,5.075346958812966,linux,1,1,0
