step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
17,CASH_OUT,298218.74,C1645557919,64615.69,0.0,C1960773376,154282.04,473819.52,0
371,CASH_OUT,41320.57,C963686455,0.0,0.0,C313721760,714388.56,755709.12,0
306,CASH_OUT,190669.69,C534866359,10717.0,0.0,C724804640,150183.98,340853.67,0
36,TRANSFER,606760.75,C1947878583,0.0,0.0,C1720983060,1260577.57,1867338.32,0
354,CASH_OUT,23862.03,C2140213854,130499.0,106636.97,C32752260,15339.43,39201.46,0
339,CASH_OUT,1532281.61,C337289783,1532281.61,0.0,C976257399,0.0,1532281.61,1
324,CASH_OUT,518650.45,C1917757395,0.0,0.0,C231624043,4730739.15,5249389.6,0
373,CASH_OUT,140260.38,C1877017465,0.0,0.0,C1155852461,156226.14,296486.52,0
422,CASH_OUT,93680.87,C287826404,55458.0,0.0,C1890478759,93319.68,187000.54,0
7,CASH_OUT,332783.95,C716663514,0.0,0.0,C2072030256,540439.08,0.0,0
239,TRANSFER,1632970.98,C1380469543,0.0,0.0,C1876767091,1895985.79,3528956.77,0
40,CASH_OUT,119255.76,C1906803129,0.0,0.0,C1760428552,3833899.45,3953155.21,0
161,CASH_OUT,87404.41,C1139902522,153347.0,65942.59,C1500423425,1115991.98,1203396.39,0
226,CASH_OUT,113050.61,C1711627157,40220.0,0.0,C339486151,71760.47,184811.08,0
19,TRANSFER,468637.69,C191663173,332588.72,0.0,C493825891,0.0,402568.39,0
354,CASH_OUT,222464.57,C831894662,0.0,0.0,C57215989,10636503.87,10858968.44,0
181,TRANSFER,914557.58,C294938069,257737.0,0.0,C1116804270,0.0,914557.58,0
406,CASH_OUT,159891.36,C799907485,15082.0,0.0,C1497823164,775950.36,935841.72,0
233,CASH_OUT,92385.33,C711358528,157742.0,65356.67,C768880668,67624.86,160010.2,0
229,CASH_OUT,236236.63,C687960431,0.0,0.0,C40171897,245647.87,481884.49,0
140,CASH_OUT,229690.12,C1345562742,27585.0,0.0,C198375834,0.0,229690.12,0
255,CASH_OUT,405746.51,C2090391194,0.0,0.0,C1670374367,773030.09,1178776.6,0
8,CASH_OUT,96974.4,C1871092894,67432.49,0.0,C1523536343,54183.17,748485.22,0
209,CASH_OUT,150829.19,C44034331,123001.0,0.0,C766822406,1889856.5,2040685.69,0
284,TRANSFER,456160.96,C1119634582,0.0,0.0,C1018903268,1095624.34,1551785.3,0
325,TRANSFER,1119226.01,C562733859,10859.0,0.0,C2080781909,2056796.47,3176022.48,0
43,CASH_OUT,129666.14,C700825210,15846.0,0.0,C1340455078,2059502.11,2189168.25,0
217,TRANSFER,175480.81,C1878228531,0.0,0.0,C451178077,589270.0,764750.81,0
40,CASH_OUT,53668.07,C540669061,152861.0,99192.93,C1724990096,8887.89,62555.97,0
275,TRANSFER,186002.77,C1822219641,21868.0,0.0,C1140566665,406445.06,592447.83,0
201,CASH_OUT,6303.25,C408817354,214867.0,208563.75,C1101260948,13208.1,19511.35,0
331,CASH_OUT,163496.56,C1224213481,37298.0,0.0,C1173995865,63458.47,226955.03,0
308,TRANSFER,1232139.65,C1077063943,0.0,0.0,C72099408,1378583.22,2610722.87,0
161,CASH_OUT,107573.41,C314405405,37574.0,0.0,C1331896804,0.0,107573.41,0
297,TRANSFER,5591647.96,C1237857283,5591647.96,0.0,C578388393,0.0,0.0,1
164,CASH_OUT,68511.21,C1309261051,3608.0,0.0,C1634702283,0.0,68511.21,0
202,CASH_OUT,229588.58,C1715121151,0.0,0.0,C473256979,11636045.02,11865633.6,0
208,TRANSFER,43651.27,C341439446,55076.0,11424.73,C726968132,0.0,43651.27,0
400,CASH_OUT,43167.1,C1942183833,688.0,0.0,C512919598,22964924.8,23008091.91,0
38,CASH_OUT,286131.9,C1606948924,22607.0,0.0,C2122677634,0.0,286131.9,0
260,CASH_OUT,54608.29,C1802315135,0.0,0.0,C1300684939,294580.47,349188.76,0
330,TRANSFER,905348.18,C1418979447,233267.0,0.0,C1462220704,53318.88,958667.06,0
323,TRANSFER,17992313.34,C890260346,0.0,0.0,C1386732390,21246882.37,39239195.71,0
154,TRANSFER,784856.96,C1921917520,715.0,0.0,C1947254093,0.0,784856.96,0
303,TRANSFER,30051944.2,C125759232,149928.52,0.0,C1002776725,43659799.37,73711743.57,0
305,TRANSFER,9201493.0,C995242064,0.0,0.0,C1274811054,16748581.53,25950074.53,0
228,TRANSFER,869090.73,C785286891,16231.0,0.0,C1460981185,71283.61,940374.33,0
132,CASH_OUT,105384.35,C390753956,266836.55,161452.2,C138791861,2537596.75,2531384.63,0
163,CASH_OUT,181946.65,C194978037,13458.0,0.0,C461236675,378864.03,560810.68,0
44,CASH_OUT,27056.31,C2035964843,21131.0,0.0,C1853554493,745130.94,772187.24,0
122,CASH_OUT,2658595.89,C788747190,2658595.89,0.0,C580774916,286931.14,2945527.03,1
36,CASH_OUT,430652.25,C835399635,0.0,0.0,C1782527262,721763.31,1152415.56,0
402,CASH_OUT,75459.64,C1515029948,49636.0,0.0,C1007966294,12.56,75472.2,0
46,CASH_OUT,280012.73,C228639553,0.0,0.0,C1610237199,1080649.8,1360662.53,0
20,CASH_OUT,346756.31,C611431795,0.0,0.0,C1529634023,3902749.79,4335407.61,0
353,CASH_OUT,85255.53,C414101885,31978.0,0.0,C658474867,0.0,85255.53,0
202,CASH_OUT,174964.1,C1828138030,10608.0,0.0,C1459184821,392138.46,567102.56,0
10,TRANSFER,2519432.39,C989495985,0.0,0.0,C1728766751,6278751.65,8640475.86,0
331,TRANSFER,156306.15,C130033758,0.0,0.0,C2088213412,946929.76,1103235.91,0
189,TRANSFER,174028.64,C1527773413,0.0,0.0,C1203052127,1144117.94,1318146.58,0
155,CASH_OUT,42426.28,C1742465319,0.0,0.0,C1844462802,126737.52,326624.81,0
348,CASH_OUT,632784.57,C1078155681,31373.0,0.0,C1975253423,0.0,632784.57,0
303,TRANSFER,485066.89,C610304044,135653.0,0.0,C1648512151,0.0,485066.89,0
401,CASH_OUT,246549.88,C70179700,0.0,0.0,C1047929897,3245971.33,3492521.21,0
131,TRANSFER,630760.38,C1107988807,24069.0,0.0,C216897234,161387.0,792147.38,0
162,CASH_OUT,359642.96,C1106772398,695.17,0.0,C807931439,2683185.85,3042828.81,0
420,CASH_OUT,182367.89,C298604616,20105.0,0.0,C421047635,98590.39,280958.28,0
212,CASH_OUT,9018.83,C635319788,0.0,0.0,C1466947420,1986580.4,1995599.23,0
42,TRANSFER,50335.7,C1853453525,114811.84,64476.13,C671848738,3233510.48,3283846.18,0
213,CASH_OUT,47921.98,C799075706,196648.47,148726.48,C835551256,3033817.51,3081739.49,0
299,CASH_OUT,260110.41,C1553961953,0.0,0.0,C2104850902,2523703.98,2783814.39,0
137,CASH_OUT,101394.17,C1422368071,96.0,0.0,C202424381,0.0,101394.17,0
13,CASH_OUT,43051.37,C951382060,0.0,0.0,C1888151451,276354.21,319405.59,0
309,CASH_OUT,43114.65,C330844048,0.0,0.0,C138117250,46059.55,89174.21,0
136,TRANSFER,112373.4,C353741170,0.0,0.0,C175916229,327540.2,439913.6,0
345,TRANSFER,117019.5,C1099264417,0.0,0.0,C96293221,1852025.98,1969045.48,0
402,CASH_OUT,164019.06,C60424138,69442.0,0.0,C376655445,60207.81,224226.87,0
17,TRANSFER,104221.48,C518697773,0.0,0.0,C609937253,186741.15,290962.63,0
204,CASH_OUT,255036.63,C2072315189,0.0,0.0,C555027655,1952653.86,2207690.49,0
12,CASH_OUT,676342.46,C305116769,17037.17,0.0,C812586739,1530693.86,3288997.27,0
308,CASH_OUT,96726.65,C1838250161,0.0,0.0,C702640627,678874.18,775600.83,0
185,CASH_OUT,451032.39,C1991096481,30584.0,0.0,C73758297,22453.46,473485.86,0
252,CASH_OUT,80396.44,C2071154138,30579.0,0.0,C649810638,58153.88,138550.32,0
178,TRANSFER,1953010.91,C1402159373,11355.0,0.0,C604568968,3549164.67,5502175.58,0
255,CASH_OUT,8344.01,C1613451110,0.0,0.0,C1097447525,1192414.28,1200758.28,0
226,TRANSFER,2797700.19,C1417483109,17298.0,0.0,C1462488949,0.0,2793693.27,0
186,CASH_OUT,47848.02,C913319414,0.0,0.0,C509833432,70053.0,0.0,0
135,CASH_OUT,98121.16,C1323740973,0.0,0.0,C1957238679,205283.47,159913.55,0
243,CASH_OUT,5044147.53,C747186981,5044147.53,0.0,C1566713324,0.0,5044147.53,1
44,CASH_OUT,15929.2,C1244908954,3576.0,0.0,C2062936929,0.0,15929.2,0
277,CASH_OUT,84163.59,C1684287908,20930.87,0.0,C1848067002,237482.57,321646.15,0
164,TRANSFER,255909.11,C1053801238,673953.0,418043.89,C615419016,159697.94,415607.05,0
13,CASH_OUT,641005.68,C1530033379,0.0,0.0,C87453645,3709540.34,4350546.02,0
188,CASH_OUT,337148.48,C2117476313,0.0,0.0,C640511130,4711414.09,5048562.57,0
403,CASH_OUT,134422.97,C212119693,74924.0,0.0,C1952870220,623310.5,757733.47,0
10,CASH_OUT,167229.75,C712971178,363458.15,196228.41,C575555170,628553.7,1155441.22,0
331,CASH_OUT,167907.32,C817179885,1150.0,0.0,C1908912839,1397969.13,1565876.44,0
129,CASH_OUT,15323.32,C1963342533,53631.0,38307.68,C1373998718,811991.08,827314.41,0
348,CASH_OUT,251672.17,C1780067265,0.0,0.0,C822647328,8719100.23,8970772.4,0
233,CASH_OUT,100458.77,C309097615,0.0,0.0,C1035172263,1151581.68,1252040.44,0
405,CASH_OUT,26706.19,C1136787425,3370.0,0.0,C1958594285,224976.86,251683.05,0
394,CASH_OUT,252114.7,C1832923291,0.0,0.0,C1656789437,265905.83,518020.52,0
250,CASH_OUT,2515.94,C1072439288,0.0,0.0,C1121167287,318899.37,321415.31,0
321,CASH_OUT,341359.02,C1761538479,120.0,0.0,C540706292,221470.95,562829.97,0
166,CASH_OUT,168946.67,C195827539,0.0,0.0,C1651945012,9922081.5,10091028.17,0
251,CASH_OUT,139120.06,C1991811216,21456.0,0.0,C1535992993,0.0,139120.06,0
258,CASH_OUT,98378.11,C68207762,0.0,0.0,C1299003623,439387.1,537765.21,0
730,TRANSFER,2154005.71,C507292245,2154005.71,0.0,C2129452357,0.0,0.0,1
203,CASH_OUT,65689.7,C1014342737,0.0,0.0,C1566520849,130443.7,196133.4,0
520,CASH_OUT,388774.15,C1852138495,27168.0,0.0,C452759081,340734.2,729508.35,0
329,CASH_OUT,28347.39,C2103611109,0.0,0.0,C1420483603,1028148.43,1056495.82,0
186,CASH_OUT,339786.81,C1595360292,0.0,0.0,C89915850,17763798.46,18103585.27,0
303,CASH_OUT,23004.76,C58826858,72967.0,49962.24,C649107761,21872.71,44877.47,0
403,CASH_OUT,4399.15,C2024798764,153029.0,148629.85,C608911358,0.0,4399.15,0
302,CASH_OUT,74447.23,C1120993227,0.0,0.0,C232508663,513258.62,587705.85,0
347,CASH_OUT,113187.2,C1023954076,478.0,0.0,C1151402835,15118.35,128305.55,0
16,TRANSFER,1454099.16,C260292173,0.0,0.0,C650657798,7245724.1,8699823.26,0
381,CASH_OUT,152341.73,C378131862,0.0,0.0,C903645340,874288.22,1026629.94,0
374,TRANSFER,284104.73,C1955613158,0.0,0.0,C1973384295,310609.29,594714.02,0
354,CASH_OUT,97115.95,C935274349,433228.0,336112.05,C790087487,1618451.36,1715567.31,0
231,CASH_OUT,49868.7,C1085576249,0.0,0.0,C1558376316,314972.45,364841.15,0
36,TRANSFER,371751.01,C2034875174,38808.0,0.0,C2128347769,0.0,371751.01,0
617,TRANSFER,19375.36,C1207596784,246944.0,227568.64,C1865846755,1494720.18,1514095.54,0
234,CASH_OUT,207229.43,C2128365870,20017.0,0.0,C640987885,2335122.84,2542352.27,0
257,CASH_OUT,384319.53,C1783965556,2402.0,0.0,C1371802815,150904.45,535223.98,0
377,CASH_OUT,186039.45,C1082628574,0.0,0.0,C1523759690,396105.53,582144.98,0
369,CASH_OUT,104176.43,C1530799942,104645.0,468.57,C2109160245,0.0,104176.43,0
144,TRANSFER,734166.77,C1299346270,0.0,0.0,C105129740,3229028.85,3963195.61,0
257,CASH_OUT,81483.36,C619830176,0.0,0.0,C1182149374,2332608.36,2414091.72,0
179,TRANSFER,1068626.06,C1542395434,0.0,0.0,C1354725727,13318944.49,14387570.55,0
19,CASH_OUT,243362.11,C1307138233,34113.0,0.0,C1502436581,788688.56,1221904.52,0
41,CASH_OUT,188220.84,C396900688,0.0,0.0,C1318723717,323113.15,511333.99,0
375,CASH_OUT,188954.2,C1787371999,0.0,0.0,C412426560,825144.82,1014099.02,0
609,CASH_OUT,228706.19,C976368712,228706.19,0.0,C1575445861,118230.46,346936.65,1
35,CASH_OUT,32770.17,C1322363935,26325.0,0.0,C1466078387,51199.85,83970.03,0
11,CASH_OUT,492080.53,C2017356588,30903.0,0.0,C876705422,0.0,1349469.99,0
39,CASH_OUT,174728.57,C870171906,0.0,0.0,C1222704198,175107.96,349836.54,0
401,CASH_OUT,150709.69,C1356407781,0.0,0.0,C1160669124,472435.69,623145.39,0
12,TRANSFER,975538.3,C137393305,79873.0,0.0,C1459229207,549238.48,1524776.78,0
184,CASH_OUT,447601.32,C933048144,556.0,0.0,C385441337,0.0,447601.32,0
236,TRANSFER,197631.2,C13771323,0.0,0.0,C1927128465,672183.32,869814.52,0
381,TRANSFER,282875.24,C330774979,21689.0,0.0,C1093180446,0.0,282875.24,0
38,TRANSFER,7583.17,C480131604,0.0,0.0,C850682182,4596466.3,4604049.47,0
255,CASH_OUT,148992.63,C1033690731,0.0,0.0,C1933003042,11014521.15,11163513.78,0
42,TRANSFER,2568461.11,C512051638,0.0,0.0,C1825533885,2758035.59,5326496.7,0
369,CASH_OUT,165941.1,C1480993939,0.0,0.0,C102027393,1684233.41,1850174.51,0
38,CASH_OUT,259316.79,C1053043720,107312.0,0.0,C1402521876,1776962.27,2036279.05,0
376,CASH_OUT,177671.27,C824947945,272408.0,94736.73,C160135356,252364.57,430035.83,0
16,CASH_OUT,67961.12,C231346751,12572.0,0.0,C16485504,10313516.27,9988731.05,0
180,CASH_OUT,17059.2,C2139461079,21375.0,4315.8,C672802978,0.0,17059.2,0
307,CASH_OUT,323836.61,C880255565,61109.0,0.0,C704982407,7355793.37,7679629.98,0
235,CASH_OUT,207954.92,C1967399132,0.0,0.0,C103841323,266426.96,474381.88,0
153,CASH_OUT,20596.37,C301131886,0.0,0.0,C21136891,99251.8,119848.17,0
153,CASH_OUT,3743.07,C180695535,12373.0,8629.93,C1628490605,355331.49,359074.55,0
157,CASH_OUT,435117.93,C533003301,50228.0,0.0,C847224661,296387.3,978998.75,0
309,CASH_OUT,171593.44,C1740580828,0.0,0.0,C2132646226,1641331.43,1812924.88,0
656,TRANSFER,110528.53,C307234825,110528.53,0.0,C949239257,0.0,0.0,1
17,CASH_OUT,48127.78,C1714480660,360422.85,312295.07,C382648630,317484.0,404709.23,0
17,CASH_OUT,112657.42,C1582454979,582769.5,470112.08,C1847747372,1928006.99,2086340.16,0
592,CASH_OUT,317585.36,C790331573,20926.0,0.0,C765857936,145014.4,462599.76,0
34,CASH_OUT,235650.49,C804842626,186.0,0.0,C1727452337,0.0,115400.35,0
161,CASH_OUT,90840.68,C1650722250,187.0,0.0,C1239747416,0.0,90840.68,0
139,CASH_OUT,118247.52,C1323541334,36.0,0.0,C457987066,0.0,118247.52,0
376,CASH_OUT,449032.97,C1051999166,449032.97,0.0,C782363918,783117.44,1232150.41,1
330,CASH_OUT,362485.93,C158755679,6007.0,0.0,C802302527,225183.73,587669.66,0
353,CASH_OUT,142812.15,C174649199,0.0,0.0,C57675474,528355.88,671168.03,0
189,CASH_OUT,99061.84,C1280869768,0.0,0.0,C1191666871,200585.6,299647.44,0
380,CASH_OUT,286671.03,C158571968,5107.0,0.0,C1814060213,0.0,286671.03,0
137,CASH_OUT,369859.19,C781616329,20506.0,0.0,C13313040,1251333.38,1621192.57,0
321,TRANSFER,2138657.69,C484266043,0.0,0.0,C459857341,14636640.01,16264544.28,0
399,CASH_OUT,68315.9,C1106908666,20706.0,0.0,C931486820,664570.18,732886.08,0
174,CASH_OUT,31045.76,C1595490244,31045.76,0.0,C750943234,2081308.37,2112354.13,1
212,TRANSFER,797252.33,C1617240310,145835.0,0.0,C1727384724,107751.58,905003.91,0
157,CASH_OUT,22447.72,C1152611890,0.0,0.0,C581838341,4565028.42,4587476.14,0
304,CASH_OUT,331584.07,C433500400,46219.0,0.0,C1199605205,319981.62,651565.69,0
140,CASH_OUT,393752.72,C2101958466,0.0,0.0,C615890600,1217488.55,1611241.27,0
159,CASH_OUT,518802.92,C906949695,247.0,0.0,C1423975932,422206.32,941009.24,0
393,CASH_OUT,46658.68,C1678246664,0.0,0.0,C1741551548,65942.75,112601.42,0
139,CASH_OUT,30365.65,C1914728429,5033.0,0.0,C1592866612,975925.03,1006290.68,0
378,CASH_OUT,316418.57,C2110289369,1732.0,0.0,C816213764,0.0,316418.57,0
592,CASH_OUT,184477.59,C573620451,64836.0,0.0,C1230054289,1491819.26,1676296.85,0
187,CASH_OUT,179242.05,C1883203755,55685.0,0.0,C1677343306,867136.17,1046378.22,0
562,CASH_OUT,8770.06,C1583865151,8770.06,0.0,C2053590149,0.0,8770.06,1
403,CASH_OUT,13213.64,C1688453018,569.0,0.0,C373927514,0.0,13213.64,0
357,CASH_OUT,217808.07,C1451387662,0.0,0.0,C1027476311,4960661.1,5178469.17,0
15,CASH_OUT,161921.48,C1780270957,0.0,0.0,C551495160,4757235.97,4919157.44,0
356,TRANSFER,322909.39,C111975734,0.0,0.0,C1929559035,5911887.2,6234796.6,0
308,CASH_OUT,109141.23,C1191559419,51422.0,0.0,C1497004424,1715610.08,1824751.31,0
469,CASH_OUT,149755.69,C609119021,10441.0,0.0,C1188324840,248252.55,398008.24,0
210,CASH_OUT,24453.41,C810956788,72310.0,47856.59,C212939891,232352.41,256805.82,0
36,CASH_OUT,47662.55,C1182476997,0.0,0.0,C953043538,356031.11,803166.87,0
352,CASH_OUT,278581.63,C496168648,5109.0,0.0,C2128302507,212666.28,491247.9,0
252,CASH_OUT,180324.77,C89590660,45126.0,0.0,C2034284329,810253.0,990577.77,0
20,CASH_OUT,231704.57,C391580188,0.0,0.0,C1785478366,457656.92,689361.49,0
254,CASH_OUT,85942.04,C1582931842,0.0,0.0,C43971358,97118.05,183060.1,0
334,TRANSFER,495588.84,C295895706,9959.0,0.0,C1115762673,468483.32,964072.16,0
348,TRANSFER,313365.39,C1349380399,0.0,0.0,C703208049,978620.78,1291986.18,0
546,CASH_OUT,29969.34,C1620921904,20909.64,0.0,C70807659,5026995.02,5056964.36,0
341,CASH_OUT,3011102.29,C1012799951,3011102.29,0.0,C1240944469,1925102.87,4936205.15,1
133,CASH_OUT,84447.92,C243108715,0.0,0.0,C598530993,292150.65,376598.57,0
142,CASH_OUT,136822.67,C772492523,0.0,0.0,C1882075091,1694773.26,1831595.93,0
349,TRANSFER,583346.94,C626559962,0.0,0.0,C1784577701,9473196.42,10056543.36,0
211,CASH_OUT,20156.44,C1501197520,31291.0,11134.56,C1390759124,3541132.04,3561288.48,0
234,CASH_OUT,195393.22,C731237621,6959.0,0.0,C1037820078,218068.67,413461.89,0
323,CASH_OUT,304764.68,C1614417044,0.0,0.0,C2115080434,395547.49,700312.16,0
229,CASH_OUT,47047.63,C358803682,82674.0,35626.37,C177498567,647605.62,694653.25,0
235,CASH_OUT,25893.85,C1829543502,0.0,0.0,C2061333967,2207599.03,2233492.88,0
204,TRANSFER,318287.23,C1737228370,0.0,0.0,C1895459817,2257424.49,2575711.71,0
379,CASH_OUT,27415.2,C1626202575,19210.0,0.0,C945792777,30755.05,58170.25,0
253,CASH_OUT,38841.15,C166906410,51021.0,12179.85,C1659620678,2845618.33,2884459.48,0
15,CASH_OUT,21497.9,C1797728387,0.0,0.0,C1439958849,38649.9,60147.8,0
328,TRANSFER,264030.89,C406303895,0.0,0.0,C1646043624,1128005.35,1392036.25,0
158,CASH_OUT,86680.56,C1738312183,7281.0,0.0,C896585653,122057.47,208738.02,0
355,CASH_OUT,260276.1,C359958384,0.0,0.0,C460468009,7187274.3,7447550.4,0
372,TRANSFER,1096447.26,C1817551275,307.0,0.0,C1155361,0.0,1096447.26,0
231,CASH_OUT,156072.59,C1667327357,0.0,0.0,C925503303,332067.35,410061.02,0
11,CASH_OUT,489041.54,C1000103904,12545.0,0.0,C1024208640,1343784.74,1832826.28,0
400,CASH_OUT,185152.94,C1840421648,3453.0,0.0,C1545688642,7356575.62,7541728.56,0
346,CASH_OUT,32248.69,C1656224138,0.0,0.0,C1647186184,512236.1,544484.79,0
687,CASH_OUT,271461.72,C765637678,10761.0,0.0,C42451044,0.0,271461.72,0
160,CASH_OUT,109770.51,C535801909,0.0,0.0,C1137096674,335801.79,445572.3,0
351,CASH_OUT,255143.22,C267360736,0.0,0.0,C1270936267,339357.63,594500.85,0
281,CASH_OUT,164561.79,C615681880,0.0,0.0,C349243755,278527.53,443089.32,0
189,CASH_OUT,76506.0,C48044208,59658.0,0.0,C1988617976,0.0,76506.0,0
321,CASH_OUT,8859.63,C1612674945,0.0,0.0,C1578245800,85991.22,94850.86,0
382,CASH_OUT,442504.99,C139223889,0.0,0.0,C1750350389,21477646.02,21920151.01,0
47,TRANSFER,225850.53,C362274629,225850.53,0.0,C2097224214,0.0,0.0,1
259,CASH_OUT,40773.94,C1910342388,20025.0,0.0,C47765123,534137.88,574911.82,0
402,CASH_OUT,66553.46,C563768359,49917.0,0.0,C1699223047,116828.1,183381.55,0
133,TRANSFER,1140755.92,C1884091463,198397.0,0.0,C1763166533,34054.57,1565288.54,0
333,TRANSFER,8528.99,C1238842291,0.0,0.0,C1088006657,990137.98,998666.97,0
299,CASH_OUT,302304.55,C273806911,469.0,0.0,C1302935382,158537.29,460841.84,0
353,CASH_OUT,299342.92,C46441894,68195.0,0.0,C1910130133,47999.93,347342.84,0
287,CASH_OUT,297401.74,C850478162,0.0,0.0,C1854259985,781360.18,1078761.91,0
14,CASH_OUT,89953.56,C907880535,0.0,0.0,C2128956830,192977.35,492693.33,0
187,CASH_OUT,185441.8,C1202603612,0.0,0.0,C301268219,2129076.0,2314517.8,0
37,TRANSFER,93083.27,C1904979167,93083.27,0.0,C2067685892,0.0,0.0,1
43,CASH_OUT,84649.52,C1132419866,0.0,0.0,C961056197,3562634.66,3647284.18,0
178,TRANSFER,302570.57,C188419408,0.0,0.0,C1726827173,579824.39,788788.98,0
160,CASH_OUT,278150.14,C1327710227,0.0,0.0,C522999760,2186423.73,2464573.87,0
330,CASH_OUT,73464.42,C1454149474,0.0,0.0,C1585921604,405214.03,478678.45,0
179,CASH_OUT,60718.5,C1900475378,0.0,0.0,C393439262,77193.48,137911.98,0
235,TRANSFER,1753945.74,C964798758,28204.0,0.0,C961587424,649519.31,2403465.05,0
157,CASH_OUT,239460.43,C1444272045,125751.0,0.0,C1675227538,353343.07,592803.5,0
164,CASH_OUT,184124.89,C876196184,41463.0,0.0,C2032220832,0.0,184124.89,0
229,CASH_OUT,139215.6,C421587271,0.0,0.0,C865216423,244716.35,383931.95,0
201,TRANSFER,263134.93,C1609694098,0.0,0.0,C211340845,335959.64,599094.57,0
228,TRANSFER,2184443.82,C960653026,10360.0,0.0,C1647198418,111298.27,2295742.09,0
13,CASH_OUT,538274.73,C1448052827,670.0,0.0,C356238984,0.0,538274.73,0
203,CASH_OUT,234887.05,C381915276,6744.0,0.0,C1761589240,215348.56,450235.61,0
130,TRANSFER,2687614.13,C588120779,51971.0,0.0,C1768117198,0.0,2687614.13,0
353,CASH_OUT,54152.53,C439484293,11587.0,0.0,C1273306806,95875.26,150027.79,0
703,TRANSFER,13024.95,C641545226,13024.95,0.0,C1380751348,0.0,0.0,1
212,CASH_OUT,97218.55,C607523399,35137.0,0.0,C2128532032,0.0,97218.55,0
305,CASH_OUT,104624.11,C1569910033,5607.0,0.0,C258202208,884650.32,989274.43,0
264,TRANSFER,84196.79,C1271945104,84196.79,0.0,C622968772,0.0,0.0,1
164,CASH_OUT,116253.75,C1776365816,21226.0,0.0,C2129079082,255518.87,371772.62,0
253,CASH_OUT,3204.01,C1025716111,0.0,0.0,C694467732,892013.96,895217.97,0
586,TRANSFER,150041.76,C2011804180,125459.0,0.0,C2017467837,0.0,150041.76,0
142,TRANSFER,78810.3,C168746534,78810.3,0.0,C717942686,0.0,0.0,1
301,CASH_OUT,161038.98,C352659827,12717.0,0.0,C761496561,38912.98,199951.96,0
131,CASH_OUT,21361.27,C1960939110,30224.0,8862.73,C88000166,0.0,21361.27,0
393,CASH_OUT,274423.04,C1360574442,0.0,0.0,C204852260,1677136.79,1951559.83,0
256,CASH_OUT,69254.62,C1491575767,180232.28,110977.66,C1349276244,320734.81,389989.43,0
12,CASH_OUT,123843.97,C926441912,25469.0,0.0,C1403646239,0.0,217676.24,0
35,TRANSFER,303833.26,C619541865,679964.63,376131.37,C386151809,392742.91,900741.08,0
253,TRANSFER,1755691.38,C1954285344,735.28,0.0,C409856903,2826133.33,4581824.71,0
33,TRANSFER,592942.84,C2048518602,0.0,0.0,C882094429,2218778.53,2811721.38,0
208,CASH_OUT,383365.47,C275452451,16502.0,0.0,C1261141673,0.0,383365.47,0
44,CASH_OUT,362416.4,C972969519,0.0,0.0,C684049564,1866881.81,2229298.21,0
131,CASH_OUT,277773.21,C1362680941,0.0,0.0,C173882053,338173.64,615946.85,0
18,CASH_OUT,289128.38,C1513076818,0.0,0.0,C2024238220,457511.99,788011.28,0
306,CASH_OUT,154498.28,C1513838912,861.0,0.0,C369941405,838600.48,993098.75,0
258,CASH_OUT,58979.47,C1463807542,72423.0,13443.53,C1922521202,85070.73,144050.2,0
157,CASH_OUT,176429.35,C1790057391,0.0,0.0,C540685836,5502966.38,5679395.74,0
11,CASH_OUT,248097.59,C102002934,0.0,0.0,C1121384286,14343034.55,14591132.14,0
297,CASH_OUT,3667.16,C88146582,57272.0,53604.84,C578121476,724067.63,727734.79,0
231,CASH_OUT,61818.42,C799982970,397903.31,336084.9,C1227640293,196815.22,258633.64,0
354,CASH_OUT,206787.09,C1275079986,35598.0,0.0,C1246023183,0.0,206787.09,0
13,CASH_OUT,495001.85,C66682194,40409.0,0.0,C1199448432,10053.0,505054.85,0
177,CASH_OUT,191756.01,C882617662,44.0,0.0,C704256014,0.0,309348.97,0
134,CASH_OUT,370097.58,C326618651,51669.0,0.0,C2053864877,0.0,370097.58,0
190,CASH_OUT,160557.39,C865923347,0.0,0.0,C166609302,957170.77,1117728.16,0
255,CASH_OUT,268257.48,C1339070051,0.0,0.0,C1241053628,324200.03,592457.51,0
303,CASH_OUT,145968.02,C509933360,0.0,0.0,C1277461712,781112.58,927080.6,0
